,ad title,link,year of construction,fuel,transmission,vehicle type,mileage (km)
1968,Opel Meriva 1.4 Turbo Blitz | Navigatie | Stuur/Stoel verwar,marktplaats.nl/v/auto-s/opel/m2055448009-opel-meriva-1-4-turbo-blitz-navigatie-stuur-stoel-verwar,2016.0,Benzine ,Handgeschakeld ,MPV ,86849.0
1969,Opel Astra 1.2 Elegance | Winter Pakket | AGR Stoelen | Came,marktplaats.nl/v/auto-s/opel/m2055471739-opel-astra-1-2-elegance-winter-pakket-agr-stoelen-came,2020.0,Benzine ,Handgeschakeld ,Hatchback ,31668.0
1970,Opel Grandland X 1.6T PHEV Elegance Limited | 225PK | Automa,marktplaats.nl/v/auto-s/opel/m2055812230-opel-grandland-x-1-6t-phev-elegance-limited-225pk-automa,2021.0,Hybride Elektrisch/Benzine ,Automaat ,SUV of Terreinwagen ,32470.0
1971,"Opel CORSA-E Level 2 NU VAN € 35.702,- VOOR € 27.995,- R",marktplaats.nl/v/auto-s/opel/m2055949682-opel-corsa-e-level-2-nu-van-35-702-voor-27-995-r,2023.0,Elektrisch ,Automaat ,Hatchback ,5.0
1972,"Opel CORSA-E Level 2 NU VAN € 36.401,- VOOR € 28.495,- R",marktplaats.nl/v/auto-s/opel/m2055951485-opel-corsa-e-level-2-nu-van-36-401-voor-28-495-r,2023.0,Elektrisch ,Automaat ,Hatchback ,5.0
1973,"Opel Astra Sports Tourer 1.2 Level 4 NU VAN € 46.951,- VOO",marktplaats.nl/v/auto-s/opel/m2057660334-opel-astra-sports-tourer-1-2-level-4-nu-van-46-951-voo,2023.0,Benzine ,Automaat ,Stationwagon ,10.0
1974,Opel Astra Sports Tourer 1.2Turbo Business Elegance Limited,marktplaats.nl/v/auto-s/opel/m2058146897-opel-astra-sports-tourer-1-2turbo-business-elegance-limited,2021.0,Benzine ,Handgeschakeld ,Stationwagon ,45453.0
1975,Opel Insignia Sports Tourer 1.5T 165 Elite Limited | AGR Sto,marktplaats.nl/v/auto-s/opel/m2058146969-opel-insignia-sports-tourer-1-5t-165-elite-limited-agr-sto,2019.0,Benzine ,Automaat ,Stationwagon ,34988.0
1976,"Opel Crossland 1.2 Turbo 130pk Elegance | 16"" LM Velgen Blac",marktplaats.nl/v/auto-s/opel/m2060786576-opel-crossland-1-2-turbo-130pk-elegance-16-lm-velgen-blac,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,16.0
1977,Opel KARL 1.0 75pk Rocks Online Edition Automaat | Navigatie,marktplaats.nl/v/auto-s/opel/m2061384294-opel-karl-1-0-75pk-rocks-online-edition-automaat-navigatie,2018.0,Benzine ,Automaat ,Hatchback ,72164.0
1978,Opel KARL 1.0 ecoFLEX 75pk Edition | Airco | Parkeersensoren,marktplaats.nl/v/auto-s/opel/m2061439764-opel-karl-1-0-ecoflex-75pk-edition-airco-parkeersensoren,2016.0,Benzine ,Handgeschakeld ,Hatchback ,67663.0
1979,Opel Mokka-e 136pk Elegance 3-Fase Limited | Navigatie | 360,marktplaats.nl/v/auto-s/opel/m2062857090-opel-mokka-e-136pk-elegance-3-fase-limited-navigatie-360,2021.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,11441.0
1980,Opel Mokka X 1.4 140pk Turbo Innovation Automaat Limited | N,marktplaats.nl/v/auto-s/opel/m2063803797-opel-mokka-x-1-4-140pk-turbo-innovation-automaat-limited-n,2017.0,Benzine ,Automaat ,SUV of Terreinwagen ,74959.0
1981,Opel Grandland 1.2 131pk Turbo GS Line | Navigatie | 360 Cam,marktplaats.nl/v/auto-s/opel/m2063845458-opel-grandland-1-2-131pk-turbo-gs-line-navigatie-360-cam,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,7222.0
1982,Opel Corsa 1.2 75pk Edition+ | Apple Carplay/Android Auto |,marktplaats.nl/v/auto-s/opel/m2063845914-opel-corsa-1-2-75pk-edition-apple-carplay-android-auto,2022.0,Benzine ,Handgeschakeld ,Hatchback ,27434.0
1983,Opel Meriva 1.4 141pk Turbo Cosmo | Trekhaak | Stoelverwarmi,marktplaats.nl/v/auto-s/opel/m2065080109-opel-meriva-1-4-141pk-turbo-cosmo-trekhaak-stoelverwarmi,2014.0,Benzine ,Handgeschakeld ,MPV ,100310.0
1984,Opel Mokka X 1.4 Turbo 140pk Innovation | Leder | Navigatie,marktplaats.nl/v/auto-s/opel/m2062518556-opel-mokka-x-1-4-turbo-140pk-innovation-leder-navigatie,2018.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,113027.0
1985,Opel Astra 1.2 111pk Level 2 | Camera | BTW | Cruise control,marktplaats.nl/v/auto-s/opel/m2063153523-opel-astra-1-2-111pk-level-2-camera-btw-cruise-control,2023.0,Benzine ,Handgeschakeld ,Hatchback ,8995.0
1986,Opel Grandland X 1.6 Turbo Hybrid4 300pk Innovation Automaat,marktplaats.nl/v/auto-s/opel/m2063153854-opel-grandland-x-1-6-turbo-hybrid4-300pk-innovation-automaat,2020.0,Hybride Elektrisch/Benzine ,Automaat ,SUV of Terreinwagen ,50330.0
1987,Opel CORSA-E Elegance 50 kWh | Navigatie | 3-Fase | PDC acht,marktplaats.nl/v/auto-s/opel/m2063845936-opel-corsa-e-elegance-50-kwh-navigatie-3-fase-pdc-acht,2020.0,Elektrisch ,Automaat ,Hatchback ,66112.0
1988,Opel Insignia 1.4 T EcoFLEX 140pk Business+ | Navigatie | St,marktplaats.nl/v/auto-s/opel/m2060568831-opel-insignia-1-4-t-ecoflex-140pk-business-navigatie-st,2013.0,Benzine ,Handgeschakeld ,Hatchback ,124145.0
1989,Opel Mokka 1.4 T 140pk Cosmo | Navigatie | Camera | Climate,marktplaats.nl/v/auto-s/opel/m2061383653-opel-mokka-1-4-t-140pk-cosmo-navigatie-camera-climate,2016.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,54448.0
1990,Opel Corsa 1.2 101pk Level 3 | Navigatie | 360 Camera | Crui,marktplaats.nl/v/auto-s/opel/m2063845479-opel-corsa-1-2-101pk-level-3-navigatie-360-camera-crui,2023.0,Benzine ,Automaat ,Hatchback ,9635.0
1991,Opel Crossland 1.2 111pk Turbo Level 3 | Navigatie | Camera,marktplaats.nl/v/auto-s/opel/m2063845927-opel-crossland-1-2-111pk-turbo-level-3-navigatie-camera,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,11261.0
1992,Opel Corsa 1.2 100pk Automaat Edition | Apple Carplay/Androi,marktplaats.nl/v/auto-s/opel/m2063845946-opel-corsa-1-2-100pk-automaat-edition-apple-carplay-androi,2023.0,Benzine ,Automaat ,Hatchback ,4390.0
1993,Opel Grandland X 1.6 T 180pk Innovation Automaat Limited | C,marktplaats.nl/v/auto-s/opel/m2060890203-opel-grandland-x-1-6-t-180pk-innovation-automaat-limited-c,2019.0,Benzine ,Automaat ,Hatchback ,68033.0
1994,Opel Astra Sports Tourer 1.4 150pk Innovation | Navigatie |,marktplaats.nl/v/auto-s/opel/m2061375672-opel-astra-sports-tourer-1-4-150pk-innovation-navigatie,2019.0,Benzine ,Handgeschakeld ,Stationwagon ,88948.0
1995,Opel Mokka X 1.4 Turbo 140pk Innovation | Schuif-/kanteldak,marktplaats.nl/v/auto-s/opel/m2061382309-opel-mokka-x-1-4-turbo-140pk-innovation-schuif-kanteldak,2017.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,42907.0
1996,Opel Mokka X 1.4 Turbo 140pk Innovation | Schuif-/kanteldak,marktplaats.nl/v/auto-s/opel/m2061382309-opel-mokka-x-1-4-turbo-140pk-innovation-schuif-kanteldak,2017.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,42907.0
1997,Opel CORSA-E Edition 50 kWh | Navigatie | Camera | Climate c,marktplaats.nl/v/auto-s/opel/m2060568763-opel-corsa-e-edition-50-kwh-navigatie-camera-climate-c,2021.0,Elektrisch ,Automaat ,Hatchback ,18490.0
1998,Opel Crossland X 1.2 Turbo 110pk Innovation | Navigatie | Cl,marktplaats.nl/v/auto-s/opel/m2061439174-opel-crossland-x-1-2-turbo-110pk-innovation-navigatie-cl,2018.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,49082.0
1999,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel |,marktplaats.nl/v/auto-s/opel/m2058866326-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2000,Opel Mokka 1.2 100pk Edition | Voorraad Voordeel | NU € 24,marktplaats.nl/v/auto-s/opel/m2060440789-opel-mokka-1-2-100pk-edition-voorraad-voordeel-nu-24,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2001,Opel Astra 1.6 Hybrid 180pk First Edition | Navigatie | Pano,marktplaats.nl/v/auto-s/opel/m2060444688-opel-astra-1-6-hybrid-180pk-first-edition-navigatie-pano,2022.0,Hybride Elektrisch/Benzine ,Automaat ,Hatchback ,36252.0
2002,Opel Astra Sports Tourer 1.6T 200pk Innovation Automaat Limi,marktplaats.nl/v/auto-s/opel/m2060568517-opel-astra-sports-tourer-1-6t-200pk-innovation-automaat-limi,2018.0,Benzine ,Automaat ,Stationwagon ,77002.0
2003,Opel Grandland 1.2 Turbo 130pk GS Line | Navigatie | Trekhaa,marktplaats.nl/v/auto-s/opel/m2058077434-opel-grandland-1-2-turbo-130pk-gs-line-navigatie-trekhaa,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,14540.0
2004,Opel Mokka 1.4 Turbo 140pk Edition | Navigatie | Camera | Tr,marktplaats.nl/v/auto-s/opel/m2058108701-opel-mokka-1-4-turbo-140pk-edition-navigatie-camera-tr,2017.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,71525.0
2005,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel | N,marktplaats.nl/v/auto-s/opel/m2058825916-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel-n,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2006,Opel Mokka 1.2 100pk Edition | Voorraad Voordeel | NU € 24,marktplaats.nl/v/auto-s/opel/m2060429790-opel-mokka-1-2-100pk-edition-voorraad-voordeel-nu-24,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2007,Opel Mokka X 1.4 Turbo 140pk 120 Jaar Edition | Navigatie |,marktplaats.nl/v/auto-s/opel/m2060440094-opel-mokka-x-1-4-turbo-140pk-120-jaar-edition-navigatie,2019.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,20985.0
2008,Opel KARL 1.0 75pk Rocks Online Edition | Navigatie | Airco,marktplaats.nl/v/auto-s/opel/m2057827800-opel-karl-1-0-75pk-rocks-online-edition-navigatie-airco,2018.0,Benzine ,Handgeschakeld ,Hatchback ,71571.0
2009,Opel Corsa 1.4 90pk Favourite | Navigatie | Airco | Parkeers,marktplaats.nl/v/auto-s/opel/m2058116790-opel-corsa-1-4-90pk-favourite-navigatie-airco-parkeers,2019.0,Benzine ,Handgeschakeld ,Hatchback ,29002.0
2010,Opel Mokka-e 50-kWh 11kW bl. Level 3 | Voorraad Voordeel |,marktplaats.nl/v/auto-s/opel/m2058684486-opel-mokka-e-50-kwh-11kw-bl-level-3-voorraad-voordeel,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2011,Opel Mokka-e 50-kWh 11kW bl. Level 3 | Voorraad Voordeel |,marktplaats.nl/v/auto-s/opel/m2058803475-opel-mokka-e-50-kwh-11kw-bl-level-3-voorraad-voordeel,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2012,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel | N,marktplaats.nl/v/auto-s/opel/m2058865422-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel-n,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2013,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel | N,marktplaats.nl/v/auto-s/opel/m2058866372-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel-n,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2014,Opel Crossland 1.2 Turbo Edition 110pk | Voorraad Voordeel |,marktplaats.nl/v/auto-s/opel/m2058868987-opel-crossland-1-2-turbo-edition-110pk-voorraad-voordeel,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2015,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel | N,marktplaats.nl/v/auto-s/opel/m2058892708-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel-n,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2016,Opel Zafira 1.4 141pk Turbo Business Executive 7p. | Trekhaa,marktplaats.nl/v/auto-s/opel/m2059140209-opel-zafira-1-4-141pk-turbo-business-executive-7p-trekhaa,2018.0,Benzine ,Handgeschakeld ,MPV ,134995.0
2017,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Voorraad Voordeel | N,marktplaats.nl/v/auto-s/opel/m2059169290-opel-mokka-e-50-kwh-11kw-bl-level-2-voorraad-voordeel-n,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2018,Opel Combo-e Life Edition 50 kWh | Navigatie | Cruise Contro,marktplaats.nl/v/auto-s/opel/m2059412157-opel-combo-e-life-edition-50-kwh-navigatie-cruise-contro,2021.0,Elektrisch ,Automaat ,Overige carrosserieën ,15806.0
2019,Opel Astra 1.4 T 146pk Elegance Automaat Limited | Climate C,marktplaats.nl/v/auto-s/opel/m2060124075-opel-astra-1-4-t-146pk-elegance-automaat-limited-climate-c,2019.0,Benzine ,Automaat ,Hatchback ,28310.0
2020,Opel Mokka-e Elegance 50-kWh | 3 Fase | Camera | Stoelverwar,marktplaats.nl/v/auto-s/opel/m2060191388-opel-mokka-e-elegance-50-kwh-3-fase-camera-stoelverwar,2022.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,15000.0
2021,Opel Mokka 1.2 100pk Edition | Voorraad Voordeel | NU € 24,marktplaats.nl/v/auto-s/opel/m2060436400-opel-mokka-1-2-100pk-edition-voorraad-voordeel-nu-24,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2022,Opel Mokka 1.2 100pk Edition | Voorraad Voordeel | NU € 24,marktplaats.nl/v/auto-s/opel/m2060439740-opel-mokka-1-2-100pk-edition-voorraad-voordeel-nu-24,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2023,Opel Corsa 1.0 Turbo Edition | Stuur-/Stoelverwarming | Park,marktplaats.nl/v/auto-s/opel/m2055780772-opel-corsa-1-0-turbo-edition-stuur-stoelverwarming-park,2017.0,Benzine ,Handgeschakeld ,Hatchback ,67215.0
2024,Opel Insignia Grand Sport 1.5 Turbo 165pk Innovation Automaa,marktplaats.nl/v/auto-s/opel/m2055781510-opel-insignia-grand-sport-1-5-turbo-165pk-innovation-automaa,2017.0,Benzine ,Automaat ,Hatchback ,122123.0
2025,Opel Corsa 1.4 90pk Favourite | Navigatie | Airco | Cruise C,marktplaats.nl/v/auto-s/opel/m2055811160-opel-corsa-1-4-90pk-favourite-navigatie-airco-cruise-c,2018.0,Benzine ,Handgeschakeld ,Hatchback ,69092.0
2026,Opel Crossland X 1.2 Turbo 110pk Innovation | Navigatie | Ca,marktplaats.nl/v/auto-s/opel/m2055870844-opel-crossland-x-1-2-turbo-110pk-innovation-navigatie-ca,2019.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,32631.0
2027,Opel Astra Sports Tourer 1.2 130pk Ultimate Automaat | Panor,marktplaats.nl/v/auto-s/opel/m2056707088-opel-astra-sports-tourer-1-2-130pk-ultimate-automaat-panor,2023.0,Benzine ,Automaat ,Stationwagon ,5992.0
2028,Opel Mokka-e Elegance 50-kWh 11kw bl. | 3 Fase | Apple Car P,marktplaats.nl/v/auto-s/opel/m2057827508-opel-mokka-e-elegance-50-kwh-11kw-bl-3-fase-apple-car-p,2022.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,23708.0
2029,Opel KARL 1.0 ecoFLEX Edition | Airco | Parkeersensoren acht,marktplaats.nl/v/auto-s/opel/m2062745174-opel-karl-1-0-ecoflex-edition-airco-parkeersensoren-acht,2017.0,Benzine ,Handgeschakeld ,Hatchback ,50757.0
2030,Opel Astra 1.2 Elegance Nu uit voorraad leverbaar van € 41,marktplaats.nl/v/auto-s/opel/m2063940852-opel-astra-1-2-elegance-nu-uit-voorraad-leverbaar-van-41,2023.0,Benzine ,Automaat ,Hatchback ,1.0
2031,"Opel CORSA-E Level 2 50 kWh NU VAN € 35.702,- VOOR € 27.",marktplaats.nl/v/auto-s/opel/m2063958580-opel-corsa-e-level-2-50-kwh-nu-van-35-702-voor-27,2023.0,Elektrisch ,Automaat ,Hatchback ,1.0
2032,"Opel Mokka Electric Level 4 50 kWh | NU VAN € 44.249,- VOO",marktplaats.nl/v/auto-s/opel/m2063965170-opel-mokka-electric-level-4-50-kwh-nu-van-44-249-voo,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2033,"Opel Corsa 1.2 Elegance (bj 2020, automaat)",marktplaats.nl/v/auto-s/opel/m2062748719-opel-corsa-1-2-elegance-bj-2020-automaat,2020.0,Benzine ,Automaat ,Hatchback ,36295.0
2034,Opel Crossland X 1.2 Turbo 120 Jaar Edition | Camera | Navig,marktplaats.nl/v/auto-s/opel/m2063619775-opel-crossland-x-1-2-turbo-120-jaar-edition-camera-navig,2019.0,Benzine ,Automaat ,SUV of Terreinwagen ,32204.0
2035,Opel Mokka Electric Level 3 50 kWh | Voorraad Voordeel | Nu,marktplaats.nl/v/auto-s/opel/m2063968805-opel-mokka-electric-level-3-50-kwh-voorraad-voordeel-nu,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2036,"Opel Mokka Electric Level 3 50 kWh | NU VAN € 43.149,- VOO",marktplaats.nl/v/auto-s/opel/m2063972907-opel-mokka-electric-level-3-50-kwh-nu-van-43-149-voo,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2037,"Opel Mokka Electric Level 3 50 kWh | NU VAN € 43.149,- VOO",marktplaats.nl/v/auto-s/opel/m2063974774-opel-mokka-electric-level-3-50-kwh-nu-van-43-149-voo,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2038,Opel Crossland 1.2 Turbo Elegance Nu uit voorraad leverbaar,marktplaats.nl/v/auto-s/opel/m2065126615-opel-crossland-1-2-turbo-elegance-nu-uit-voorraad-leverbaar,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2039,Opel Grandland X 1.2 Turbo Ultimate | Navigatie | Stoelverwa,marktplaats.nl/v/auto-s/opel/m2057673145-opel-grandland-x-1-2-turbo-ultimate-navigatie-stoelverwa,2018.0,Benzine ,Automaat ,SUV of Terreinwagen ,100937.0
2040,Opel Crossland X 1.2 Turbo Innovation | Navigatie | Camera |,marktplaats.nl/v/auto-s/opel/m2060799167-opel-crossland-x-1-2-turbo-innovation-navigatie-camera,2018.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,74462.0
2041,Opel Insignia Sports Tourer 1.5 Turbo Automaat Innovation Sp,marktplaats.nl/v/auto-s/opel/m2062139305-opel-insignia-sports-tourer-1-5-turbo-automaat-innovation-sp,2018.0,Benzine ,Automaat ,Stationwagon ,27979.0
2042,Opel Insignia Sports Tourer 1.5 Turbo EcoTec Online Edition,marktplaats.nl/v/auto-s/opel/m2062249703-opel-insignia-sports-tourer-1-5-turbo-ecotec-online-edition,2018.0,Benzine ,Handgeschakeld ,Stationwagon ,90747.0
2043,Opel Mokka X 1.4 Turbo Innovation | Navigatie | Leder | Stoe,marktplaats.nl/v/auto-s/opel/m2062591118-opel-mokka-x-1-4-turbo-innovation-navigatie-leder-stoe,2018.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,102359.0
2044,Opel Mokka 1.2 GS Line | Nu uit voorraad leverbaar van € 3,marktplaats.nl/v/auto-s/opel/m2062628173-opel-mokka-1-2-gs-line-nu-uit-voorraad-leverbaar-van-3,2022.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,5.0
2045,Opel Insignia Sports Tourer Innovation 1.5 Turbo Automaat Li,marktplaats.nl/v/auto-s/opel/m2062679468-opel-insignia-sports-tourer-innovation-1-5-turbo-automaat-li,2020.0,Benzine ,Automaat ,Stationwagon ,26313.0
2046,Opel Mokka X 1.4 Turbo Innovation | Navigatie | Airco | Crui,marktplaats.nl/v/auto-s/opel/m2062741869-opel-mokka-x-1-4-turbo-innovation-navigatie-airco-crui,2017.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,110495.0
2047,Opel Crossland 1.2 Turbo Elegance Nu uit voorraad leverbaar,marktplaats.nl/v/auto-s/opel/m2063938941-opel-crossland-1-2-turbo-elegance-nu-uit-voorraad-leverbaar,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2048,Opel Mokka Electric Level 4 50 kWh | Zwarte Motorkap | NU VO,marktplaats.nl/v/auto-s/opel/m2063967887-opel-mokka-electric-level-4-50-kwh-zwarte-motorkap-nu-vo,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2049,"Opel Mokka Electric Level 3 50 kWh | NU VAN € 43.149,- VOO",marktplaats.nl/v/auto-s/opel/m2063975465-opel-mokka-electric-level-3-50-kwh-nu-van-43-149-voo,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2050,Opel Grandland 1.2 Turbo Business Elegance | Camera | Trekha,marktplaats.nl/v/auto-s/opel/m2064206488-opel-grandland-1-2-turbo-business-elegance-camera-trekha,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,23525.0
2051,Opel Astra Sports Tourer 1.4 Innovation | Leder | Stoelverwa,marktplaats.nl/v/auto-s/opel/m2064293235-opel-astra-sports-tourer-1-4-innovation-leder-stoelverwa,2017.0,Benzine ,Handgeschakeld ,Stationwagon ,133422.0
2052,Opel Corsa 1.4 Favourite | Navigatie | Airco | Parkeersensor,marktplaats.nl/v/auto-s/opel/m2064299243-opel-corsa-1-4-favourite-navigatie-airco-parkeersensor,2019.0,Benzine ,Handgeschakeld ,Hatchback ,58977.0
2053,Opel Astra 1.2 Business Elegance | Navigatie | Camera | Clim,marktplaats.nl/v/auto-s/opel/m2055603370-opel-astra-1-2-business-elegance-navigatie-camera-clim,2021.0,Benzine ,Handgeschakeld ,Stationwagon ,41657.0
2054,Opel Astra 1.2 Level 2 Nu uit voorraad leverbaar van € 34.,marktplaats.nl/v/auto-s/opel/m2056117749-opel-astra-1-2-level-2-nu-uit-voorraad-leverbaar-van-34,2023.0,Benzine ,Handgeschakeld ,Hatchback ,1.0
2055,Opel Zafira 1.4 Turbo Online Edition 7 persoons | Navigatie,marktplaats.nl/v/auto-s/opel/m2056142867-opel-zafira-1-4-turbo-online-edition-7-persoons-navigatie,2018.0,Benzine ,Handgeschakeld ,MPV ,91225.0
2056,Opel CORSA-E Level 3 | Nu uit voorraad leverbaar van € 39.,marktplaats.nl/v/auto-s/opel/m2056963909-opel-corsa-e-level-3-nu-uit-voorraad-leverbaar-van-39,2023.0,Elektrisch ,Automaat ,Hatchback ,1.0
2057,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Nu uit voorraad lever,marktplaats.nl/v/auto-s/opel/m2057473917-opel-mokka-e-50-kwh-11kw-bl-level-2-nu-uit-voorraad-lever,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2058,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Nu uit voorraad lever,marktplaats.nl/v/auto-s/opel/m2057474054-opel-mokka-e-50-kwh-11kw-bl-level-2-nu-uit-voorraad-lever,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2059,Opel Mokka-e 50-kWh 11kW bl. Level 3 | Nu uit voorraad lever,marktplaats.nl/v/auto-s/opel/m2057553083-opel-mokka-e-50-kwh-11kw-bl-level-3-nu-uit-voorraad-lever,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2060,Opel Astra 1.4 145pk Elegance Automaat Limited | AGR Stoelen,marktplaats.nl/v/auto-s/opel/m2059256814-opel-astra-1-4-145pk-elegance-automaat-limited-agr-stoelen,2021.0,Benzine ,Automaat ,Hatchback ,40251.0
2061,Opel Grandland 1.2 Turbo Level 4 Nu uit voorraad leverbaar v,marktplaats.nl/v/auto-s/opel/m2059483105-opel-grandland-1-2-turbo-level-4-nu-uit-voorraad-leverbaar-v,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2062,Opel CORSA-E Elegance Limited | Zwart dak | (bj 2021),marktplaats.nl/v/auto-s/opel/m2059741780-opel-corsa-e-elegance-limited-zwart-dak-bj-2021,2021.0,Elektrisch ,Automaat ,Hatchback ,9657.0
2063,Opel Mokka X 1.4 Turbo Innovation | Apple Carplay/Android Au,marktplaats.nl/v/auto-s/opel/m2059767644-opel-mokka-x-1-4-turbo-innovation-apple-carplay-android-au,2019.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,22869.0
2064,Opel Corsa 1.0 Turbo Color Edition | Camera | Carplay | Park,marktplaats.nl/v/auto-s/opel/m2062558731-opel-corsa-1-0-turbo-color-edition-camera-carplay-park,2016.0,Benzine ,Handgeschakeld ,Hatchback ,105706.0
2065,Opel Astra Sports Tourer 1.4 Online Edition | Navigatie | Cl,marktplaats.nl/v/auto-s/opel/m2055599896-opel-astra-sports-tourer-1-4-online-edition-navigatie-cl,2018.0,Benzine ,Handgeschakeld ,Stationwagon ,66473.0
2066,Opel Crossland X 1.2 Turbo Innovation | Winterpakket | Navig,marktplaats.nl/v/auto-s/opel/m2055792152-opel-crossland-x-1-2-turbo-innovation-winterpakket-navig,2019.0,Benzine ,Automaat ,SUV of Terreinwagen ,71837.0
2067,Opel Astra 1.2 Level 2 Nu uit voorraad leverbaar van € 34.,marktplaats.nl/v/auto-s/opel/m2056120931-opel-astra-1-2-level-2-nu-uit-voorraad-leverbaar-van-34,2023.0,Benzine ,Handgeschakeld ,Hatchback ,1.0
2068,Opel CORSA-E Level 3 | Nu uit voorraad leverbaar van € 38.,marktplaats.nl/v/auto-s/opel/m2056960102-opel-corsa-e-level-3-nu-uit-voorraad-leverbaar-van-38,2023.0,Elektrisch ,Automaat ,Hatchback ,1.0
2069,Opel Grandland 1.2 Turbo GS Line | Nu uit voorraad leverbaar,marktplaats.nl/v/auto-s/opel/m2056991063-opel-grandland-1-2-turbo-gs-line-nu-uit-voorraad-leverbaar,2023.0,Benzine ,Handgeschakeld ,SUV of Terreinwagen ,1.0
2070,Opel Mokka-e 50-kWh 11kW bl. Level 2 | Nu uit voorraad lever,marktplaats.nl/v/auto-s/opel/m2057003827-opel-mokka-e-50-kwh-11kw-bl-level-2-nu-uit-voorraad-lever,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,1.0
2071,Opel Mokka Electric Level 5 50 kWh | 3-Fase | Keyless Entry,marktplaats.nl/v/auto-s/opel/m2057303320-opel-mokka-electric-level-5-50-kwh-3-fase-keyless-entry,2023.0,Elektrisch ,Automaat ,SUV of Terreinwagen ,2382.0
